,id,location name,type,area,price,over-valued,under-valued,normal
1679,898244,Nagüeles,apartments,150.0,370000,0.0,1.0,0.0
1680,898265,Nagüeles,apartments,48.0,135000,0.0,0.0,1.0
1681,898274,Nagüeles,houses,322.0,1600000,1.0,0.0,0.0
1682,898388,Nagüeles,apartments,135.0,450000,0.0,0.0,1.0
1683,898395,Nagüeles,apartments,85.0,195000,0.0,1.0,0.0
1684,898456,Nagüeles,houses,145.0,399000,0.0,1.0,0.0
1685,898594,Nagüeles,apartments,40.0,128000,0.0,0.0,1.0
1686,898619,Nagüeles,apartments,95.0,283500,0.0,0.0,1.0
1687,898620,Nagüeles,houses,155.0,230000,0.0,1.0,0.0
1688,898644,Nagüeles,houses,330.0,1320000,1.0,0.0,0.0
1689,898710,Nagüeles,apartments,120.0,350000,0.0,0.0,1.0
1690,898737,Nagüeles,plots,4278.0,3000000,0.0,0.0,1.0
1691,898791,Nagüeles,houses,230.0,499000,0.0,1.0,0.0
1692,898819,Nagüeles,apartments,185.0,525000,0.0,0.0,1.0
1693,899039,Nagüeles,houses,509.0,1700000,0.0,0.0,1.0
1694,899078,Nagüeles,apartments,80.0,186000,0.0,1.0,0.0
1695,899109,Nagüeles,apartments,110.0,380000,1.0,0.0,0.0
1696,899124,Nagüeles,houses,490.0,1100000,0.0,1.0,0.0
1697,899180,Nagüeles,apartments,85.0,299000,1.0,0.0,0.0
1698,899216,Golden Mile,apartments,150.0,310000,0.0,1.0,0.0
1699,899325,Nagüeles,apartments,166.0,300000,0.0,1.0,0.0
1700,899459,Nagüeles,apartments,180.0,625000,1.0,0.0,0.0
1701,899528,Nagüeles,apartments,140.0,550000,1.0,0.0,0.0
1702,899557,Nagüeles,apartments,112.0,365000,0.0,0.0,1.0
1703,899614,Nagüeles,houses,350.0,499000,0.0,1.0,0.0
1704,899758,Nagüeles,houses,300.0,430000,0.0,1.0,0.0
1705,899845,Nagüeles,houses,300.0,490000,0.0,1.0,0.0
1706,899905,Nagüeles,apartments,130.0,450000,1.0,0.0,0.0
1707,899937,Nagüeles,apartments,65.0,202500,0.0,0.0,1.0
1708,899939,Nagüeles,houses,115.0,340000,0.0,0.0,1.0
1709,900026,Nagüeles,houses,275.0,1950000,1.0,0.0,0.0
1710,900044,Nagüeles,houses,350.0,1650000,1.0,0.0,0.0
1711,900206,Nagüeles,houses,290.0,595000,0.0,1.0,0.0
1712,900249,Nagüeles,apartments,95.0,265000,0.0,0.0,1.0
1713,900296,Nagüeles,apartments,152.0,445000,0.0,0.0,1.0
1714,900359,Golden Mile,houses,200.0,500000,0.0,1.0,0.0
1715,900541,Nagüeles,houses,470.0,2300000,1.0,0.0,0.0
1716,900569,Nagüeles,houses,230.0,565000,0.0,1.0,0.0
1717,900594,Nagüeles,apartments,85.0,275000,0.0,0.0,1.0
1718,900615,Nagüeles,apartments,200.0,294000,0.0,1.0,0.0
1719,900617,Nagüeles,houses,320.0,1400000,1.0,0.0,0.0
1720,900663,Nagüeles,apartments,202.0,1350000,1.0,0.0,0.0
1721,900757,Nagüeles,houses,1137.0,10900000,1.0,0.0,0.0
1722,900781,Nagüeles,houses,170.0,520000,0.0,0.0,1.0
1723,900782,Nagüeles,apartments,100.0,395000,1.0,0.0,0.0
1724,900784,Nagüeles,apartments,118.0,270000,0.0,1.0,0.0
1725,900847,Nagüeles,houses,432.0,1100000,0.0,1.0,0.0
1726,900998,Nagüeles,apartments,110.0,229000,0.0,1.0,0.0
1727,901017,Nagüeles,plots,5100.0,1490000,0.0,1.0,0.0
1728,901055,Nagüeles,apartments,97.0,275000,0.0,0.0,1.0
1729,901084,Nagüeles,apartments,185.0,390000,0.0,1.0,0.0
1730,901173,Nagüeles,apartments,62.0,220000,1.0,0.0,0.0
1731,901375,Nagüeles,houses,320.0,1400000,1.0,0.0,0.0
1732,901421,Nagüeles,houses,190.0,504000,0.0,1.0,0.0
1733,901461,Nagüeles,houses,600.0,3700000,1.0,0.0,0.0
1734,901509,Nagüeles,apartments,102.0,317000,0.0,0.0,1.0
1735,901565,Nagüeles,apartments,180.0,483000,0.0,1.0,0.0
1736,901608,Nagüeles,apartments,51.0,197000,1.0,0.0,0.0
1737,901637,Nagüeles,apartments,92.0,175000,0.0,1.0,0.0
1738,901722,Nagüeles,houses,491.0,1450000,0.0,0.0,1.0
1739,901747,Nagüeles,apartments,253.0,1550000,1.0,0.0,0.0
1740,901802,Nagüeles,houses,450.0,1325000,0.0,0.0,1.0
1741,901813,Nagüeles,apartments,160.0,495000,0.0,0.0,1.0
1742,901827,Nagüeles,apartments,113.0,265000,0.0,1.0,0.0
1743,901956,Nagüeles,apartments,85.0,360000,1.0,0.0,0.0
1744,902014,Nagüeles,houses,195.0,375000,0.0,1.0,0.0
1745,902075,Nagüeles,houses,240.0,550000,0.0,1.0,0.0
1746,902095,Nagüeles,apartments,161.0,1150000,1.0,0.0,0.0
1747,902138,Nagüeles,houses,280.0,460000,0.0,1.0,0.0
1748,902171,Nagüeles,houses,149.0,385000,0.0,1.0,0.0
1749,902225,Nagüeles,houses,1900.0,5500000,0.0,1.0,0.0
1750,902314,Nagüeles,houses,154.0,315000,0.0,1.0,0.0
1751,902397,Nagüeles,houses,202.0,425000,0.0,1.0,0.0
1752,902545,Nagüeles,houses,240.0,495000,0.0,1.0,0.0
1753,902563,Nagüeles,apartments,95.0,360000,1.0,0.0,0.0
1754,902569,Nagüeles,apartments,163.0,695000,1.0,0.0,0.0
1755,902584,Nagüeles,houses,517.0,1275000,0.0,1.0,0.0
1756,902640,Nagüeles,houses,347.0,680000,0.0,1.0,0.0
1757,902666,Nagüeles,apartments,120.0,210000,0.0,1.0,0.0
1758,902687,Nagüeles,houses,400.0,2500000,1.0,0.0,0.0
1759,902721,Nagüeles,apartments,116.0,400000,1.0,0.0,0.0
1760,902744,Nagüeles,apartments,450.0,1800000,1.0,0.0,0.0
1761,902755,Nagüeles,houses,707.0,1890000,0.0,1.0,0.0
1762,902791,Nagüeles,apartments,60.0,190000,0.0,0.0,1.0
1763,902848,Nagüeles,apartments,207.0,320000,0.0,1.0,0.0
1764,902881,Nagüeles,apartments,285.0,750000,0.0,1.0,0.0
1765,902884,Nagüeles,plots,5764.0,3500000,0.0,0.0,1.0
1766,902959,Nagüeles,apartments,347.0,499000,0.0,1.0,0.0
1767,903103,Nagüeles,apartments,96.0,245000,0.0,1.0,0.0
1768,903122,Nagüeles,apartments,85.0,220000,0.0,1.0,0.0
1769,903219,Nagüeles,houses,672.0,4500000,1.0,0.0,0.0
1770,903223,Nagüeles,plots,5401.0,5500000,1.0,0.0,0.0
1771,903506,Nagüeles,houses,810.0,3995000,1.0,0.0,0.0
1772,903617,Nagüeles,houses,343.0,620000,0.0,1.0,0.0
1773,903731,Nagüeles,apartments,100.0,545000,1.0,0.0,0.0
1774,903785,Nagüeles,apartments,48.0,200000,1.0,0.0,0.0
1775,903824,Nagüeles,apartments,173.0,725000,1.0,0.0,0.0
1776,903895,Nagüeles,apartments,127.0,665000,1.0,0.0,0.0
1777,904056,Nagüeles,apartments,112.0,272000,0.0,1.0,0.0
1778,904082,Nagüeles,houses,297.0,495000,0.0,1.0,0.0
1779,904174,Nagüeles,houses,210.0,550000,0.0,1.0,0.0
1780,904197,Nagüeles,houses,181.0,315000,0.0,1.0,0.0
1781,904263,Nagüeles,houses,186.0,420000,0.0,1.0,0.0
1782,904355,Nagüeles,apartments,150.0,475000,0.0,0.0,1.0
1783,904399,Nagüeles,houses,300.0,510000,0.0,1.0,0.0
1784,904458,Nagüeles,plots,7800.0,3200000,0.0,1.0,0.0
1785,904730,Nagüeles,houses,261.0,540000,0.0,1.0,0.0
1786,904836,Nagüeles,houses,300.0,1250000,1.0,0.0,0.0
1787,904989,Nagüeles,apartments,148.0,385000,0.0,1.0,0.0
1788,905071,Nagüeles,apartments,253.0,795000,0.0,0.0,1.0
1789,905113,Nagüeles,houses,844.0,2671000,0.0,0.0,1.0
1790,905153,Nagüeles,houses,196.0,350000,0.0,1.0,0.0
1791,905169,Nagüeles,plots,1875.0,795000,0.0,1.0,0.0
1792,905193,Nagüeles,houses,380.0,599000,0.0,1.0,0.0
1793,905264,Nagüeles,apartments,70.0,180000,0.0,1.0,0.0
1794,905273,Nagüeles,houses,1020.0,2850000,0.0,1.0,0.0
1795,905276,Nagüeles,houses,440.0,1695000,1.0,0.0,0.0
1796,905288,Nagüeles,houses,262.0,399000,0.0,1.0,0.0
1797,905346,Nagüeles,apartments,180.0,679000,1.0,0.0,0.0
1798,905474,Nagüeles,apartments,130.0,385000,0.0,0.0,1.0
1799,905491,Nagüeles,apartments,156.0,347300,0.0,1.0,0.0
1800,905497,Nagüeles,houses,385.0,1495000,1.0,0.0,0.0
1801,905504,Nagüeles,houses,420.0,950000,0.0,1.0,0.0
1802,905526,Nagüeles,houses,470.0,2950000,1.0,0.0,0.0
1803,905634,Nagüeles,apartments,97.0,280000,0.0,0.0,1.0
1804,905696,Nagüeles,houses,181.0,315000,0.0,1.0,0.0
1805,905728,Nagüeles,houses,330.0,495000,0.0,1.0,0.0
1806,905791,Nagüeles,apartments,140.0,228000,0.0,1.0,0.0
1807,905808,Nagüeles,houses,240.0,398000,0.0,1.0,0.0
1808,905837,Nagüeles,apartments,110.0,330000,0.0,0.0,1.0
1809,905844,Nagüeles,apartments,127.0,525000,1.0,0.0,0.0
1810,905861,Nagüeles,houses,159.0,765000,1.0,0.0,0.0
1811,906153,Golden Mile,apartments,212.0,695000,0.0,1.0,0.0
1813,906481,Nagüeles,apartments,190.0,590000,0.0,0.0,1.0
1814,907404,Nagüeles,apartments,127.0,525000,1.0,0.0,0.0
1815,907409,Nagüeles,houses,159.0,765000,1.0,0.0,0.0
1817,912979,Nagüeles,houses,348.0,400000,0.0,1.0,0.0
1818,913653,Nagüeles,houses,270.0,525000,0.0,1.0,0.0
1819,916110,Nagüeles,houses,270.0,525000,0.0,1.0,0.0
1820,924933,Nagüeles,houses,590.0,790000,0.0,1.0,0.0
1821,924958,Nagüeles,apartments,285.0,749000,0.0,1.0,0.0
1822,925114,Nagüeles,apartments,88.0,266000,0.0,0.0,1.0
1823,930038,Nagüeles,apartments,88.0,266000,0.0,0.0,1.0
1824,930097,Nagüeles,apartments,285.0,749000,0.0,1.0,0.0
1825,930105,Nagüeles,houses,590.0,790000,0.0,1.0,0.0
1826,934099,Nagüeles,houses,397.0,1200000,0.0,0.0,1.0
1827,939584,Golden Mile,apartments,217.0,3495000,1.0,0.0,0.0
1828,948922,Nagüeles,houses,284.0,375000,0.0,1.0,0.0
1829,949064,Golden Mile,houses,207.0,1290000,0.0,0.0,1.0
1830,952037,Quinta da Marinha,houses,556.0,2950000,0.0,1.0,0.0
1831,954132,Nagüeles,houses,304.0,450000,0.0,1.0,0.0
1832,954178,Nagüeles,houses,385.0,1450000,1.0,0.0,0.0
1833,955508,Nagüeles,houses,304.0,450000,0.0,1.0,0.0
1834,955544,Nagüeles,houses,385.0,1450000,1.0,0.0,0.0
1835,955595,Nagüeles,houses,385.0,1450000,1.0,0.0,0.0
1836,966752,Nagüeles,houses,115.0,450000,1.0,0.0,0.0
1837,970378,Nagüeles,houses,115.0,450000,1.0,0.0,0.0
1838,971561,Nagüeles,houses,434.0,1595000,1.0,0.0,0.0
1839,971770,Nagüeles,houses,330.0,1320000,1.0,0.0,0.0
1840,971910,Nagüeles,houses,640.0,5500000,1.0,0.0,0.0
1841,974150,Nagüeles,houses,640.0,5500000,1.0,0.0,0.0
1843,978949,Nagüeles,houses,450.0,2500000,1.0,0.0,0.0
1844,981736,Nagüeles,houses,450.0,1850000,1.0,0.0,0.0
1852,988640,Nagüeles,apartments,92.0,175000,0.0,1.0,0.0
1853,988963,Nagüeles,apartments,60.0,180000,0.0,0.0,1.0
1854,988991,Nagüeles,apartments,57.0,180000,0.0,0.0,1.0
1855,989339,Nagüeles,apartments,80.0,175000,0.0,1.0,0.0
1856,989657,Nagüeles,apartments,60.0,190000,0.0,0.0,1.0
1857,989812,Nagüeles,apartments,85.0,195000,0.0,1.0,0.0
1858,989850,Nagüeles,apartments,70.0,195000,0.0,0.0,1.0
1859,990037,Nagüeles,apartments,51.0,197000,1.0,0.0,0.0
1860,990161,Nagüeles,apartments,96.0,199000,0.0,1.0,0.0
1861,990485,Nagüeles,apartments,48.0,200000,1.0,0.0,0.0
1862,990517,Nagüeles,apartments,65.0,202500,0.0,0.0,1.0
1863,990841,Nagüeles,apartments,120.0,210000,0.0,1.0,0.0
1864,990932,Nagüeles,apartments,85.0,213000,0.0,1.0,0.0
1865,991173,Nagüeles,apartments,42.0,219900,1.0,0.0,0.0
1866,991229,Nagüeles,apartments,62.0,220000,1.0,0.0,0.0
1867,991345,Nagüeles,apartments,85.0,220000,0.0,1.0,0.0
1868,991831,Nagüeles,apartments,110.0,229000,0.0,1.0,0.0
1869,992052,Nagüeles,houses,115.0,235000,0.0,1.0,0.0
1870,992448,Nagüeles,apartments,139.0,242000,0.0,1.0,0.0
1871,992477,Nagüeles,apartments,90.0,259000,0.0,0.0,1.0
1872,992480,Nagüeles,apartments,92.0,244000,0.0,1.0,0.0
1873,992544,Nagüeles,apartments,80.0,245000,0.0,0.0,1.0
1874,992869,Nagüeles,houses,170.0,250000,0.0,1.0,0.0
1875,993220,Nagüeles,apartments,113.0,265000,0.0,1.0,0.0
1876,993272,Nagüeles,apartments,96.0,245000,0.0,1.0,0.0
1877,993381,Nagüeles,apartments,100.0,260000,0.0,1.0,0.0
1878,993515,Nagüeles,apartments,113.0,262500,0.0,1.0,0.0
1879,993616,Nagüeles,apartments,110.0,265000,0.0,1.0,0.0
1880,993644,Nagüeles,apartments,95.0,265000,0.0,0.0,1.0
1881,993716,Nagüeles,apartments,109.0,265000,0.0,1.0,0.0
1882,993789,Nagüeles,apartments,112.0,269000,0.0,1.0,0.0
1883,993941,Nagüeles,apartments,120.0,270000,0.0,1.0,0.0
1884,994032,Nagüeles,apartments,112.0,272000,0.0,1.0,0.0
1885,994179,Nagüeles,apartments,120.0,275000,0.0,1.0,0.0
1886,994197,Nagüeles,apartments,97.0,275000,0.0,0.0,1.0
1887,994522,Nagüeles,houses,708.0,1890000,0.0,1.0,0.0
1888,994684,Nagüeles,apartments,85.0,275000,0.0,0.0,1.0
1889,994899,Nagüeles,apartments,118.0,290000,0.0,1.0,0.0
1890,995013,Nagüeles,apartments,200.0,294000,0.0,1.0,0.0
1891,995537,Nagüeles,apartments,86.0,299000,1.0,0.0,0.0
1892,995594,Nagüeles,apartments,85.0,299000,1.0,0.0,0.0
1893,996098,Nagüeles,apartments,140.0,309000,0.0,1.0,0.0
1894,996104,Nagüeles,apartments,85.0,309000,1.0,0.0,0.0
1895,996156,Nagüeles,apartments,150.0,310000,0.0,1.0,0.0
1896,996447,Nagüeles,apartments,107.0,315000,0.0,0.0,1.0
1897,996454,Nagüeles,apartments,166.0,300000,0.0,1.0,0.0
1898,996554,Nagüeles,houses,154.0,315000,0.0,1.0,0.0
1899,996614,Nagüeles,houses,181.0,315000,0.0,1.0,0.0
1900,996674,Nagüeles,houses,160.0,318000,0.0,1.0,0.0
1901,996702,Nagüeles,apartments,115.0,319000,0.0,0.0,1.0
1902,996759,Nagüeles,apartments,207.0,320000,0.0,1.0,0.0
1903,997009,Nagüeles,apartments,207.0,320000,0.0,1.0,0.0
1904,997442,Nagüeles,apartments,102.0,317000,0.0,0.0,1.0
1905,997637,Nagüeles,apartments,159.0,330000,0.0,1.0,0.0
1906,997863,Nagüeles,houses,450.0,1850000,1.0,0.0,0.0
1907,998202,Nagüeles,apartments,110.0,339000,0.0,0.0,1.0
1908,998289,Nagüeles,houses,115.0,340000,0.0,0.0,1.0
1909,998784,Nagüeles,houses,187.0,350000,0.0,1.0,0.0
1910,998892,Nagüeles,apartments,94.0,350000,1.0,0.0,0.0
1911,998920,Nagüeles,apartments,120.0,350000,0.0,0.0,1.0
1912,999291,Nagüeles,apartments,107.0,360000,0.0,0.0,1.0
1913,999321,Nagüeles,houses,150.0,360000,0.0,1.0,0.0
1914,999342,Nagüeles,apartments,115.0,360000,0.0,0.0,1.0
1915,999352,Nagüeles,apartments,95.0,360000,1.0,0.0,0.0
1916,999376,Nagüeles,apartments,85.0,360000,1.0,0.0,0.0
1917,999377,Nagüeles,houses,205.0,360000,0.0,1.0,0.0
1918,999463,Nagüeles,apartments,112.0,365000,0.0,0.0,1.0
1919,999539,Nagüeles,apartments,180.0,369000,0.0,1.0,0.0
1921,999585,Nagüeles,apartments,150.0,370000,0.0,1.0,0.0
1922,999686,Nagüeles,houses,195.0,375000,0.0,1.0,0.0
1923,999741,Nagüeles,apartments,126.0,375000,0.0,0.0,1.0
1924,999917,Nagüeles,houses,145.0,399000,0.0,1.0,0.0
1925,999928,Nagüeles,apartments,150.0,380000,0.0,1.0,0.0
1926,999930,Nagüeles,apartments,110.0,380000,1.0,0.0,0.0
1927,999954,Nagüeles,apartments,124.0,380000,0.0,0.0,1.0
1928,1000059,Nagüeles,apartments,95.0,385000,1.0,0.0,0.0
1929,1000117,Nagüeles,houses,149.0,385000,0.0,1.0,0.0
1930,1000270,Nagüeles,apartments,185.0,390000,0.0,1.0,0.0
1931,1000342,Nagüeles,apartments,125.0,395000,0.0,0.0,1.0
1932,1000365,Nagüeles,houses,200.0,395000,0.0,1.0,0.0
1933,1000440,Nagüeles,apartments,100.0,395000,1.0,0.0,0.0
1934,1000793,Nagüeles,apartments,216.0,400000,0.0,1.0,0.0
1935,1000823,Nagüeles,houses,300.0,430000,0.0,1.0,0.0
1936,1000869,Nagüeles,houses,360.0,400000,0.0,1.0,0.0
1937,1001144,Nagüeles,houses,200.0,415000,0.0,1.0,0.0
1938,1001452,Nagüeles,houses,335.0,425000,0.0,1.0,0.0
1939,1001480,Nagüeles,houses,202.0,425000,0.0,1.0,0.0
1940,1001563,Nagüeles,houses,300.0,430000,0.0,1.0,0.0
1941,1001567,Nagüeles,apartments,114.0,430000,1.0,0.0,0.0
1942,1001752,Nagüeles,apartments,152.0,445000,0.0,0.0,1.0
1943,1001948,Nagüeles,apartments,185.0,450000,0.0,1.0,0.0
1944,1001975,Nagüeles,apartments,130.0,450000,1.0,0.0,0.0
1945,1002027,Nagüeles,houses,330.0,450000,0.0,1.0,0.0
1946,1002071,Nagüeles,houses,301.0,450000,0.0,1.0,0.0
1947,1002091,Nagüeles,houses,150.0,450000,0.0,0.0,1.0
1948,1002167,Nagüeles,houses,280.0,460000,0.0,1.0,0.0
1949,1002219,Nagüeles,houses,356.0,465000,0.0,1.0,0.0
1950,1002288,Nagüeles,houses,160.0,470000,0.0,0.0,1.0
1951,1002289,Nagüeles,houses,163.0,470000,0.0,1.0,0.0
1952,1002304,Nagüeles,houses,235.0,470000,0.0,1.0,0.0
1953,1002319,Nagüeles,houses,300.0,470000,0.0,1.0,0.0
1954,1002506,Nagüeles,apartments,136.0,479000,1.0,0.0,0.0
1955,1002607,Nagüeles,apartments,180.0,483000,0.0,1.0,0.0
1956,1002638,Nagüeles,houses,254.0,485000,0.0,1.0,0.0
1957,1002640,Nagüeles,houses,210.0,485000,0.0,1.0,0.0
1958,1002705,Nagüeles,houses,150.0,490000,0.0,0.0,1.0
1959,1002735,Nagüeles,houses,300.0,490000,0.0,1.0,0.0
1960,1002777,Nagüeles,houses,300.0,490000,0.0,1.0,0.0
1961,1002819,Nagüeles,houses,177.0,495000,0.0,1.0,0.0
1962,1002849,Nagüeles,apartments,180.0,495000,0.0,1.0,0.0
1963,1002903,Nagüeles,houses,367.0,495000,0.0,1.0,0.0
1964,1003023,Nagüeles,apartments,160.0,495000,0.0,0.0,1.0
1965,1003050,Nagüeles,houses,240.0,495000,0.0,1.0,0.0
1966,1003171,Nagüeles,houses,230.0,499000,0.0,1.0,0.0
1967,1003224,Nagüeles,apartments,347.0,499000,0.0,1.0,0.0
1968,1003290,Nagüeles,apartments,160.0,500000,0.0,0.0,1.0
1969,1003385,Nagüeles,apartments,150.0,500000,0.0,0.0,1.0
1970,1003407,Nagüeles,houses,190.0,504000,0.0,1.0,0.0
1971,1003481,Nagüeles,apartments,116.0,400000,1.0,0.0,0.0
1972,1003580,Nagüeles,houses,170.0,520000,0.0,0.0,1.0
1973,1003587,Nagüeles,houses,240.0,550000,0.0,1.0,0.0
1974,1003642,Nagüeles,apartments,162.0,525000,0.0,0.0,1.0
1975,1003950,Nagüeles,houses,250.0,530000,0.0,1.0,0.0
1976,1004031,Nagüeles,houses,300.0,535000,0.0,1.0,0.0
1977,1004081,Nagüeles,apartments,100.0,545000,1.0,0.0,0.0
1978,1004087,Nagüeles,houses,300.0,545000,0.0,1.0,0.0
1979,1004099,Nagüeles,apartments,147.0,545000,1.0,0.0,0.0
1980,1004170,Nagüeles,apartments,174.0,550000,0.0,0.0,1.0
1981,1004180,Nagüeles,houses,300.0,550000,0.0,1.0,0.0
1982,1004185,Nagüeles,apartments,140.0,550000,1.0,0.0,0.0
1983,1004258,Nagüeles,apartments,150.0,550000,1.0,0.0,0.0
1984,1004354,Nagüeles,apartments,270.0,550000,0.0,1.0,0.0
1985,1004367,Nagüeles,houses,297.0,550000,0.0,1.0,0.0
1986,1004469,Nagüeles,houses,230.0,565000,0.0,1.0,0.0
1987,1004729,Nagüeles,houses,282.0,590000,0.0,1.0,0.0
1988,1004740,Nagüeles,houses,350.0,499000,0.0,1.0,0.0
1989,1004799,Nagüeles,houses,150.0,595000,1.0,0.0,0.0
1990,1004847,Nagüeles,houses,317.0,595000,0.0,1.0,0.0
1991,1004873,Nagüeles,houses,290.0,595000,0.0,1.0,0.0
1992,1004938,Nagüeles,apartments,127.0,665000,1.0,0.0,0.0
1993,1004953,Nagüeles,houses,343.0,599000,0.0,1.0,0.0
1994,1005157,Nagüeles,houses,343.0,620000,0.0,1.0,0.0
1995,1005170,Nagüeles,apartments,180.0,625000,1.0,0.0,0.0
1996,1005186,Nagüeles,apartments,190.0,625000,0.0,0.0,1.0
1997,1005360,Nagüeles,houses,343.0,645000,0.0,1.0,0.0
1998,1005527,Nagüeles,apartments,150.0,650000,1.0,0.0,0.0
1999,1005758,Nagüeles,houses,347.0,680000,0.0,1.0,0.0
2000,1005900,Nagüeles,apartments,180.0,695000,1.0,0.0,0.0
2001,1005914,Nagüeles,apartments,354.0,520000,0.0,1.0,0.0
2002,1006010,Nagüeles,apartments,163.0,695000,1.0,0.0,0.0
2003,1006144,Nagüeles,apartments,221.0,725000,0.0,0.0,1.0
2004,1006401,Nagüeles,apartments,225.0,750000,0.0,0.0,1.0
2005,1006491,Nagüeles,apartments,285.0,750000,0.0,1.0,0.0
2006,1006734,Nagüeles,houses,200.0,795000,1.0,0.0,0.0
2007,1007003,Nagüeles,houses,170.0,425000,0.0,1.0,0.0
2008,1007222,Nagüeles,houses,300.0,850000,0.0,1.0,0.0
2009,1007330,Nagüeles,apartments,173.0,860000,1.0,0.0,0.0
2010,1007464,Nagüeles,houses,603.0,890000,0.0,1.0,0.0
2011,1007627,Nagüeles,apartments,366.0,900000,0.0,1.0,0.0
2012,1008399,Nagüeles,houses,490.0,1100000,0.0,1.0,0.0
2013,1008421,Nagüeles,houses,432.0,1100000,0.0,1.0,0.0
2014,1008465,Nagüeles,houses,590.0,1125000,0.0,1.0,0.0
2015,1008500,Nagüeles,apartments,161.0,1150000,1.0,0.0,0.0
2016,1008940,Nagüeles,houses,517.0,1275000,0.0,1.0,0.0
2017,1009124,Nagüeles,houses,450.0,1325000,0.0,0.0,1.0
2018,1009144,Nagüeles,houses,450.0,1350000,0.0,0.0,1.0
2019,1009193,Nagüeles,apartments,170.0,1350000,1.0,0.0,0.0
2020,1009242,Nagüeles,houses,330.0,1320000,1.0,0.0,0.0
2021,1009468,Nagüeles,houses,320.0,1400000,1.0,0.0,0.0
2022,1009478,Nagüeles,houses,320.0,1400000,1.0,0.0,0.0
2023,1009586,Nagüeles,houses,491.0,1450000,0.0,0.0,1.0
2024,1009738,Nagüeles,houses,600.0,1495000,0.0,1.0,0.0
2025,1010044,Nagüeles,apartments,202.0,1500000,1.0,0.0,0.0
2026,1010187,Nagüeles,houses,750.0,1550000,0.0,1.0,0.0
2027,1010228,Nagüeles,apartments,253.0,1550000,1.0,0.0,0.0
2029,1010649,Nagüeles,houses,400.0,1695000,1.0,0.0,0.0
2030,1010718,Nagüeles,houses,509.0,1900000,1.0,0.0,0.0
2031,1010786,Nagüeles,houses,500.0,1750000,0.0,0.0,1.0
2032,1010913,Nagüeles,apartments,450.0,1800000,1.0,0.0,0.0
2033,1011008,Nagüeles,houses,707.0,1890000,0.0,1.0,0.0
2034,1011049,Nagüeles,houses,393.0,1900000,1.0,0.0,0.0
2035,1011110,Nagüeles,houses,275.0,1950000,1.0,0.0,0.0
2036,1011140,Nagüeles,houses,500.0,1950000,1.0,0.0,0.0
2037,1011194,Nagüeles,houses,350.0,1650000,1.0,0.0,0.0
2038,1011287,Nagüeles,houses,1500.0,2100000,0.0,1.0,0.0
2039,1011374,Nagüeles,houses,470.0,2300000,1.0,0.0,0.0
2040,1011630,Nagüeles,houses,450.0,1850000,1.0,0.0,0.0
2041,1011645,Nagüeles,houses,400.0,2500000,1.0,0.0,0.0
2042,1011661,Nagüeles,houses,450.0,2510000,1.0,0.0,0.0
2044,1012191,Nagüeles,houses,600.0,3700000,1.0,0.0,0.0
2045,1012288,Nagüeles,houses,810.0,3995000,1.0,0.0,0.0
2047,1012362,Nagüeles,houses,672.0,4500000,1.0,0.0,0.0
2049,1012463,Nagüeles,houses,1900.0,5500000,0.0,1.0,0.0
2051,1012470,Nagüeles,houses,640.0,5500000,1.0,0.0,0.0
2052,1012623,Nagüeles,houses,1137.0,10900000,1.0,0.0,0.0
2053,1013884,Nagüeles,houses,327.0,1650000,1.0,0.0,0.0
2054,1016225,Nagüeles,houses,450.0,1275000,0.0,1.0,0.0
2055,1016326,Nagüeles,houses,170.0,425000,0.0,1.0,0.0
2056,1021808,Nagüeles,houses,327.0,1650000,1.0,0.0,0.0
2057,1022928,Nagüeles,houses,450.0,1275000,0.0,1.0,0.0
2058,1024821,Nagüeles,houses,450.0,1275000,0.0,1.0,0.0
2059,1025533,Nagüeles,houses,658.0,3600000,1.0,0.0,0.0
2060,1025879,Quinta da Marinha,houses,805.0,9000000,1.0,0.0,0.0
2061,1028550,Nagüeles,houses,844.0,2671000,0.0,0.0,1.0
2062,1028567,Nagüeles,houses,320.0,1250000,1.0,0.0,0.0
2063,1028596,Nagüeles,houses,360.0,1990000,1.0,0.0,0.0
2064,1030023,Nagüeles,houses,320.0,1250000,1.0,0.0,0.0
2065,1030027,Nagüeles,houses,360.0,1990000,1.0,0.0,0.0
2066,1030344,Nagüeles,apartments,156.0,347300,0.0,1.0,0.0
2067,1030377,Nagüeles,houses,320.0,1250000,1.0,0.0,0.0
2068,1030382,Nagüeles,houses,360.0,1990000,1.0,0.0,0.0
2069,1031806,Nagüeles,houses,397.0,1199000,0.0,0.0,1.0
2070,1031935,Nagüeles,houses,649.0,3800000,1.0,0.0,0.0
2071,1036117,Nagüeles,houses,262.0,500000,0.0,1.0,0.0
2072,1038411,Nagüeles,houses,262.0,500000,0.0,1.0,0.0
2073,1039723,Nagüeles,houses,149.0,420000,0.0,1.0,0.0
2074,1040586,Nagüeles,houses,552.0,3995000,1.0,0.0,0.0
2075,1040721,Quinta da Marinha,houses,170.0,1500000,1.0,0.0,0.0
2076,1040722,Quinta da Marinha,houses,300.0,975000,0.0,1.0,0.0
2077,1041869,Nagüeles,houses,149.0,420000,0.0,1.0,0.0
2078,1042748,Nagüeles,houses,159.0,765000,1.0,0.0,0.0
2079,1048307,Nagüeles,apartments,180.0,436300,0.0,1.0,0.0
2080,1049367,Nagüeles,apartments,180.0,436300,0.0,1.0,0.0
