,id,location name,type,title,features,pool,sea view,garage
3767,2543803,Nagüeles,houses,Family Villa in Nagueles,,0.0,0.0,0.0
3768,2545696,Alenquer,houses,"Moradia - T3 - Venda - Carnota, Alenquer",,0.0,0.0,0.0
3769,2545704,Alenquer,houses,"Moradia - T2 - Venda - Aldeia Galega da Merceana e Aldeia Gavinha, Alenquer",,0.0,0.0,0.0
3770,2545707,Alenquer,houses,"Moradia - T3 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Terraço , Vistas Exteriores, Ar Condicionado, Campo",0.0,0.0,0.0
3771,2545736,Alenquer,houses,"Moradia - T2 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Garagem, Campo",0.0,0.0,1.0
3772,2545760,Alenquer,houses,"Moradia - T5 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Garagem, Local sossegado",0.0,0.0,1.0
3773,2545765,Alenquer,houses,"Moradia - T3 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Estacionamento, Jardim, Campo",0.0,0.0,0.0
3774,2545789,Alenquer,houses,"Moradia - T2 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",,0.0,0.0,0.0
3775,2545799,Alenquer,houses,"Moradia - T3 - Venda - Aldeia Galega da Merceana e Aldeia Gavinha, Alenquer",,0.0,0.0,0.0
3776,2545808,Alenquer,houses,"Moradia - T3 - Venda - Abrigada e Cabanas de Torres, Alenquer",,0.0,0.0,0.0
3777,2545822,Alenquer,houses,"Moradia - T3 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Garagem, Jardim, Ar Condicionado, Lareira, Alarme de Segurança",0.0,0.0,1.0
3778,2545864,Alenquer,houses,"Moradia - T2 - Venda - Aldeia Galega da Merceana e Aldeia Gavinha, Alenquer","Isolado, Remodelado, Campo, Local sossegado, Perto da Igreja, Perto de Escola(s), Perto de Hospital, Perto de Lojas, Trânsito de Acesso Fácil, Transporte Público Próximo, Sul, Água, Electricidade, Saneamento Básico, Tv por cabo",0.0,0.0,0.0
3779,2545877,Alenquer,houses,"Moradia - T3 - Venda - Abrigada e Cabanas de Torres, Alenquer",,0.0,0.0,0.0
3780,2545897,Alenquer,houses,"Moradia - T1 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Necessita Renovação, Centro da Cidade, Perto de Lojas",0.0,0.0,0.0
3781,2545910,Alenquer,houses,"Moradia - T2 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Garagem, Jardim, Vistas Exteriores, Campo",0.0,0.0,1.0
3782,2545915,Alenquer,houses,"Moradia - T2 - Venda - Abrigada e Cabanas de Torres, Alenquer","Garagem, Terraço , Lareira, Campo",0.0,0.0,1.0
3783,2545926,Alenquer,houses,"Moradia - T3 - Venda - Aldeia Galega da Merceana e Aldeia Gavinha, Alenquer",Campo,0.0,0.0,0.0
3784,2545934,Alenquer,houses,"Moradia - T2 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Vistas Exteriores, Lareira, Remodelado, Lareira",0.0,0.0,0.0
3785,2545940,Alenquer,houses,"Moradia - T3 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Garagem, Jardim, Lareira, Campo",0.0,0.0,1.0
3786,2545948,Alenquer,houses,"Moradia - T4 - Venda - Aldeia Galega da Merceana e Aldeia Gavinha, Alenquer","Garagem com 2 lugares, Jardim, Terraço , Varanda, Aquecimento Solar, Ar Condicionado, Janela Panorâmica, Campo, Local sossegado, Trânsito de Acesso Fácil",0.0,0.0,1.0
3787,2545950,Alenquer,houses,"Moradia - T4 - Venda - Aldeia Galega da Merceana e Aldeia Gavinha, Alenquer","Lareira, Sotão, Campo, Local sossegado",0.0,0.0,0.0
3788,2545973,Alenquer,houses,"Moradia - T2 - Venda - Carnota, Alenquer","Jardim, Vistas Exteriores, Campo",0.0,0.0,0.0
3789,2545975,Alenquer,houses,"Moradia - T2 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",Campo,0.0,0.0,0.0
3790,2545977,Alenquer,houses,"Moradia - T4 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Garagem, Terraço , Vistas Exteriores, Ar Condicionado, Lareira, Campo",0.0,0.0,1.0
3791,2546019,Alenquer,houses,"Moradia - T2 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Jardim, Campo",0.0,0.0,0.0
3792,2546033,Alenquer,houses,"Moradia - T5 - Venda - Abrigada e Cabanas de Torres, Alenquer","Terraço , Vistas Exteriores, Campo",0.0,0.0,0.0
3793,2546132,Alenquer,houses,"Moradia - T3 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Jardim, Campo",0.0,0.0,0.0
3794,2546144,Alenquer,houses,"Moradia - T4 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Jardim, Vistas Exteriores, Campo",0.0,0.0,0.0
3795,2546145,Alenquer,houses,"Moradia - T2 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",Jardim,0.0,0.0,0.0
3796,2546171,Alenquer,houses,"Moradia - T4 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Garagem, Jardim, Vistas Exteriores, Campo",0.0,0.0,1.0
3797,2546175,Alenquer,houses,"Moradia - T3 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Vistas Exteriores, Campo",0.0,0.0,0.0
3798,2546183,Alenquer,houses,"Moradia - T4 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",,0.0,0.0,0.0
3799,2546200,Alenquer,houses,"Moradia - T3 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Jardim, Piscina, Terraço , Vistas Exteriores, Campo",0.0,0.0,0.0
3800,2546211,Alenquer,houses,"Moradia - T3 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Garagem, Jardim, Vistas Exteriores",0.0,0.0,1.0
3801,2546220,Alenquer,houses,"Moradia - T2 - Venda - Abrigada e Cabanas de Torres, Alenquer","Garagem, Jardim, Vistas Exteriores",0.0,0.0,1.0
3802,2546251,Alenquer,houses,"Moradia - T2 - Venda - Abrigada e Cabanas de Torres, Alenquer","Vistas Exteriores, Ar Condicionado, Campo",0.0,0.0,0.0
3803,2546256,Alenquer,houses,"Moradia - T4 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Garagem, Jardim, Lareira",0.0,0.0,1.0
3804,2546261,Alenquer,houses,"Moradia - T2 - Venda - Abrigada e Cabanas de Torres, Alenquer",Campo,0.0,0.0,0.0
3805,2546277,Alenquer,houses,"Moradia - T1 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",Jardim,0.0,0.0,0.0
3806,2546285,Alenquer,houses,"Moradia - T4 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",,0.0,0.0,0.0
3807,2546311,Alenquer,houses,"Moradia - T3 - Venda - Abrigada e Cabanas de Torres, Alenquer","Garagem, Jardim, Vistas Exteriores, Despensa, Lareira, Campo",0.0,0.0,1.0
3808,2546314,Alenquer,houses,"Moradia - T3 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",Campo,0.0,0.0,0.0
3809,2546317,Alenquer,houses,"Moradia - T3 - Venda - Aldeia Galega da Merceana e Aldeia Gavinha, Alenquer","Terraço , Vistas Exteriores, Lareira",0.0,0.0,0.0
3810,2546331,Alenquer,houses,"Moradia - T2 - Venda - Abrigada e Cabanas de Torres, Alenquer","Garagem, Jardim, Terraço , Ar Condicionado, Lareira, Campo",0.0,0.0,1.0
3811,2546563,Alenquer,houses,"Moradia - T5 - Venda - Abrigada e Cabanas de Torres, Alenquer","Garagem, Jardim, Vistas Exteriores, Aquecimento, Despensa, Campo, Montanhas",0.0,0.0,1.0
3812,2546568,Alenquer,houses,"Moradia - T2 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",Campo,0.0,0.0,0.0
3813,2546589,Alenquer,houses,"Moradia - T1 - Venda - Abrigada e Cabanas de Torres, Alenquer","Jardim, Campo",0.0,0.0,0.0
3814,2546606,Alenquer,houses,"Moradia - T2 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",Campo,0.0,0.0,0.0
3815,2546616,Alenquer,houses,"Moradia - T2 - Venda - Aldeia Galega da Merceana e Aldeia Gavinha, Alenquer",Campo,0.0,0.0,0.0
3816,2546620,Alenquer,houses,"Moradia - T4 - Venda - Abrigada e Cabanas de Torres, Alenquer","Garagem, Jardim, Vistas Exteriores, Aquecimento, Lareira, Campo",0.0,0.0,1.0
3817,2546636,Alenquer,houses,"Moradia - T3 - Venda - Aldeia Galega da Merceana e Aldeia Gavinha, Alenquer","Garagem, Vistas Exteriores, Campo",0.0,0.0,1.0
3818,2546638,Alenquer,houses,"Moradia - T1 - Venda - Abrigada e Cabanas de Torres, Alenquer","Vistas Exteriores, Campo",0.0,0.0,0.0
3819,2546641,Alenquer,houses,"Moradia - T4 - Venda - Abrigada e Cabanas de Torres, Alenquer","Garagem, Jardim, Piscina, Terraço , Vistas Exteriores, Alarme, Aquecimento, Ar Condicionado, Lareira",0.0,0.0,1.0
3820,2546652,Alenquer,houses,"Quinta - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",,0.0,0.0,0.0
3821,2546655,Alenquer,houses,"Quinta - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",,0.0,0.0,0.0
3822,2546660,Alenquer,houses,"Moradia - T2 - Venda - Abrigada e Cabanas de Torres, Alenquer",,0.0,0.0,0.0
3823,2546661,Alenquer,houses,"Moradia - T3 - Venda - Abrigada e Cabanas de Torres, Alenquer","Garagem, Jardim, Vistas Exteriores, Lareira, Campo",0.0,0.0,1.0
3824,2546673,Alenquer,houses,"Moradia - T2 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",Vistas Exteriores,0.0,0.0,0.0
3825,2546703,Alenquer,houses,"Moradia - T4 - Venda - Aldeia Galega da Merceana e Aldeia Gavinha, Alenquer","Garagem, Jardim, Piscina, Terraço , Vistas Exteriores, Lareira, Campo",0.0,0.0,1.0
3826,2546706,Alenquer,houses,"Moradia - T2 - Venda - Aldeia Galega da Merceana e Aldeia Gavinha, Alenquer",Campo,0.0,0.0,0.0
3827,2546763,Alenquer,houses,"Moradia - T3 - Venda - Aldeia Galega da Merceana e Aldeia Gavinha, Alenquer",Campo,0.0,0.0,0.0
3828,2546775,Alenquer,houses,"Moradia - T3 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer",,0.0,0.0,0.0
3829,2546810,Alenquer,houses,"Moradia - T2 - Venda - Abrigada e Cabanas de Torres, Alenquer","Jardim, Vistas Exteriores, Campo",0.0,0.0,0.0
3830,2546819,Alenquer,houses,"Moradia - T2 - Venda - Abrigada e Cabanas de Torres, Alenquer","Garagem, Vistas Exteriores, Campo",0.0,0.0,1.0
3831,2546825,Alenquer,houses,"Moradia - T2 - Venda - Abrigada e Cabanas de Torres, Alenquer",Campo,0.0,0.0,0.0
3832,2546830,Alenquer,houses,"Moradia - Venda - Abrigada e Cabanas de Torres, Alenquer",Campo,0.0,0.0,0.0
3833,2546837,Alenquer,houses,"Moradia - T3 - Venda - Abrigada e Cabanas de Torres, Alenquer",Terraço,0.0,0.0,0.0
3834,2546853,Alenquer,houses,"Moradia - T2 - Venda - Vila Verde dos Francos, Alenquer","Garagem, Centro da Cidade",0.0,0.0,1.0
3835,2546863,Alenquer,houses,"Moradia - T3 - Venda - Abrigada e Cabanas de Torres, Alenquer",,0.0,0.0,0.0
3836,2557327,Golden Mile,apartments,"Duplex penthouse in Marbella West, Golden Mile","Spacious Accommodation, En suite bathroom, Walking distance to beach, Security Guard, Independent utility room, Luminous, Marble, Office, Marble Floors, Covered Terrace, Private Terrace, Various Terraces, Dressing Room, Private Area, Green Zones",0.0,0.0,0.0
3837,2635910,Nagüeles,houses,4 bed  Terraced Townhouse for Sale in Nagüeles,"Orientation  South;  Pool  Communal;  Climate Control  Hot A/C, Cold A/C, Fireplace;  Views  Sea, Mountain;  Features  Fitted Wardrobes, Private Terrace, Marble Flooring;  Kitchen  Fully Fitted;  Garden  Communal, Private;  Security  Gated Complex;  Parking  More Than One, Private",1.0,0.0,0.0
3838,2640834,Nagüeles,houses,Townhouse for Sale in Nagüeles,"Climate:  Hot A/C, Cold A/C, Fireplace, Garden:  Communal, Private, Orientation:  South, Pool:  Communal",1.0,0.0,0.0
3839,2641684,Quinta da Marinha,houses,Villa in the exclusive area of Quinta da Marinha,"Fireplace, Accessible for wheelchairs, Swimming pool, Air conditioning, Guest toilet, Garden, Built-in kitchen",1.0,0.0,0.0
3840,2642935,Alenquer,houses,"Moradia - T3 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Estacionamento, Jardim, Campo",0.0,0.0,0.0
3841,2642936,Alenquer,houses,"Moradia - T3 - Venda - Alenquer (Santo Estêvão e Triana), Alenquer","Garagem, Jardim, Vistas Exteriores",0.0,0.0,1.0
3842,2643240,Nagüeles,apartments,Apartment for Sale in Nagüeles,"Climate:  Air Conditioning, Features:  Lift, Fitted Wardrobes, Near Transport, Private Terrace, Satellite TV, Disabled Access, Kitchen:  Fully Fitted, Pool:  Communal, Setting:  Close To Golf, Close To Shops, Close To Sea, Close To Town, Close To Schools, Close To Marina",1.0,0.0,0.0
3843,2643259,Nagüeles,houses,Townhouse for Sale in Nagüeles,"Climate:  Fireplace, Features:  Satellite TV, Garden:  Communal, Orientation:  South, Pool:  Communal, Setting:  Close To Golf, Close To Schools",1.0,0.0,0.0
3844,2644246,Quinta da Marinha,houses,Apartamento Duplex T3 Quinta da Marinha Cascais,,0.0,0.0,0.0
3845,2644364,Quinta da Marinha,houses,Apartamento T3 Duplex Quinta da Marinha Cascais,"Ar Condicionado,  Cozinha Equipada,  Lareira,  Mobilado",0.0,0.0,0.0
3846,2644443,Quinta da Marinha,houses,Apartamento T3 Duplex Quinta da Marinha Cascais,,0.0,0.0,0.0
3847,2644772,Quinta da Marinha,houses,Moradia V6 Quinta da Marinha Cascais,,0.0,0.0,0.0
3848,2644787,Quinta da Marinha,houses,V2+1 Quinta da Marinha Cascais,,0.0,0.0,0.0
3849,2644857,Quinta da Marinha,houses,Moradia V2 Quinta da Marinha Cascais,,0.0,0.0,0.0
3850,2644897,Quinta da Marinha,houses,Moradia V5 Quinta da Marinha Cascais,,0.0,0.0,0.0
3851,2644900,Quinta da Marinha,houses,Moradia V4+1 Quinta da Marinha Cascais,,0.0,0.0,0.0
3852,2646046,Quinta da Marinha,houses,Apartamento Duplex T3 Quinta da Marinha Cascais,"Amplo T3 duplex com 192m², sala e sala de jantar comum com 42m², suite 23m², dois quartos com 13 e 14m² e 3 casas de banho. Cozinha totalmente equipada com 19m² e terraços 39m². Os acabamentos e materiais são de grande qualidade, sendo o chão em madeira, casas de banho em mármore e cozinha com pedra de xisto. Na sala, uma lareira com recuperador de calor e ar condicionado central em todas as divisões. O apartamento pode ficar mobilado se o cliente assim preferir, mediante valor a negociar. O mesmo pode ser arrendado com uma boa rentabilidade.

    

Comercialização: Método Imóveis    
AMI: 866
    
Referência interna: DO-MI8700-(13)",0.0,0.0,0.0
3853,2646258,Quinta da Marinha,houses,Apartamento T3 Duplex Quinta da Marinha Cascais,"Comercializado por: Método Imóveis
Licença AMI: 866

Amplo T3 duplex com 192m², sala e sala de jantar comum com 42m², suite 23m², dois quartos com 13 e 14m² e 3 casas de banho. Cozinha totalmente equipada com 19m² e terraços 39m².
Os acabamentos e materiais são de grande qualidade, sendo o chão em madeira, casas de banho em mármore e cozinha com pedra de xisto.
Na sala, uma lareira com recuperador de calor e ar condicionado central em todas as divisões.
O apartamento pode ficar mobilado se o cliente assim preferir, mediante valor a negociar.
O mesmo pode ser arrendado com uma boa rentabilidade.
    

Atributos:
    
Ar Condicionado, Cozinha Equipada, Lareira, Mobilado

    

Comercialização: Método Imóveis    
AMI: 866
    
Referência interna: DO-MI8700-(13)",0.0,0.0,0.0
3854,2646618,Quinta da Marinha,houses,Moradia V6 Quinta da Marinha Cascais,"Venda de excelente moradia na prestigiada Quinta da Marinha-Cascais, de arquitectura contemporânea, com uma distribuição que proporciona qualidade de vida aos seus moradores. Inserida num lote com 2.400 metros quadrados e com uma área bruta de construção de 950 metros quadrados divididos em 3 pisos: Piso térreo: sala de estar e sala de jantar com grandes portas de vidro, para uma visão total do terraço, piscina exterior e jardim, cozinha totalmente equipada, sala de lavandaria, casa de banho social, três suites, um quarto/escritório e casa de banho completa. Piso 1: grande master suite com walking closet, varanda com jacuzzi e escritório. Piso inferior: piscina interior com janela para queda de água, sauna, ginásio, sala de cinema, quarto de empregada, lavandaria, adega, área técnica e uma garagem para 6 carros. Elevador interior que serve todos os pisos. Melhor classificação energética A +. Uma propriedade exclusiva num local exclusivo. Cascais is worldwide known as a charming seaside village with plenty of wonderful restaurants and charming ambiance, besides a famous marina. Close by Estoril with its famous casino, while Lisbon and its international airport are only at a 30 minutes drive. Closer, at a 15 minutes drive, is the Tires airport for private airplanes.

    

Comercialização: Método Imóveis    
AMI: 866
    
Referência interna: DO-MI8756",0.0,0.0,1.0
3855,2646672,Quinta da Marinha,houses,V2+1 Quinta da Marinha Cascais,"T2+1 com 215m², inserida na zona mais nobre de Cascais, a Quinta da Marinha. Próxima da praia do Guincho. Boas áreas e bons acabamentos.

    

Comercialização: Método Imóveis    
AMI: 866
    
Referência interna: DO-MI6623",0.0,0.0,0.0
3856,2646730,Quinta da Marinha,houses,Moradia V5 Quinta da Marinha Cascais,"Comercializado por: Método Imóveis
Licença AMI: 866

Belo, distinto, acolhedor e construído com recurso a materiais nobres, o condomínio Bicuda/Cascais está situado numa das zonas mais valorizadas do concelho de Cascais, junto à Quinta da Marinha e paredes meias com o Parque Natural Sintra-Cascais. Entre a serra de Sintra e o oceano Atlântico, insere-se numa área residencial onde o cheiro do mar se mistura com os aromas da serra.
A moradia é composta por 3 pisos, com uma excelente exposição solar. No piso térreo toda a zona de estar é aberta sobre o jardim exterior com piscina, de uso comuns a todo o condomínio. O piso integra ainda uma sala de jantar com 47m², uma cozinha totalmente equipada com espaço para refeições e arrumos com 20m², uma casa de banho e um escritório com 15m² que pode ser fácilmente convertido num quarto.
O piso superior é integralmente dedicado aos quartos, com duas suites com varandas 20 e 19m² respectivamente, dois quartos com 17 e 16m² e uma casa de banho comum. No piso inferior situam-se os espaços de garagem privativa para 3 carros.

    

Comercialização: Método Imóveis    
AMI: 866
    
Referência interna: DO-MI9302",0.0,0.0,1.0
3857,2646761,Quinta da Marinha,houses,Moradia V4+1 Quinta da Marinha Cascais,"Comercializado por: Método Imóveis
Licença AMI: 866

Venda de moradia T4+1 na Quinta da Marinha, com 3 pisos, 4 quartos 4 casas de banho, sala e casa de jantar, excelente cozinha equipada, virada a sul, com jardim e garagem para 2 carros.
Inserida em conjunto casas com cancela de segurança para entrar. Zonas envolventes muito bem ajardinadas.

    

Comercialização: Método Imóveis    
AMI: 866
    
Referência interna: DO-MI9449",0.0,0.0,1.0
3858,2647133,Nagüeles,houses,House with 4 bedrooms 4 bathrooms in Nagüeles,"garden communal, garden private, sea, mountain, private",0.0,0.0,0.0
3859,2684759,Nagüeles,apartments,Apartment for Sale in Nagüeles,"Climate:  Fireplace, Features:  Covered Terrace, Fitted Wardrobes, Private Terrace, Satellite TV, Storage Room, Ensuite Bathroom, Marble Flooring, Kitchen:  Fully Fitted, Parking:  Communal, Security:  Gated Complex, View:  Garden, Pool",1.0,0.0,0.0
3860,2685959,Quinta da Marinha,houses,T3 Duplex Quinta da Marinha Cascais,,0.0,0.0,0.0
3861,2685967,Quinta da Marinha,houses,T3 Duplex Quinta da Marinha Cascais,,0.0,0.0,0.0
3862,2686257,Quinta da Marinha,houses,Moradia de luxo V3 Cascais - Quinta da Marinha,,0.0,0.0,0.0
3863,2686688,Quinta da Marinha,houses,T3 Duplex Quinta da Marinha Cascais,"Amplo T3 duplex com 192m², sala e sala de jantar comum com 42m², suite 22m², dois quartos com 13 e 14m² e 3 casas de banho. Cozinha totalmente equipada com 19m² e terraços 39m². Os acabamentos e materiais são de grande qualidade, sendo o chão em madeira, casas de banho em mármore e cozinha com pedra de xisto. Na sala, uma lareira com recuperador de calor e ar condicionado central em todas as divisões. Mobília incluída. O mesmo pode ser arrendado com uma boa rentabilidade.

    

Comercialização: Método Imóveis    
AMI: 866
    
Referência interna: DO-MI8700-(10)",0.0,0.0,0.0
3864,2686690,Quinta da Marinha,houses,T3 Duplex Quinta da Marinha Cascais,"Amplo T3 duplex com 196m², sala e sala de jantar comum com 43m², suite 23m², dois quartos com 17m² e 3 casas de banho. Cozinha totalmente equipada com 16m² e terraços 37m². Os acabamentos e materiais são de grande qualidade, sendo o chão em madeira, casas de banho em mármore e cozinha com pedra de xisto. Na sala, uma lareira com recuperador de calor e ar condicionado central em todas as divisões. Mobília incluída. O mesmo pode ser arrendado com uma boa rentabilidade.

    

Comercialização: Método Imóveis    
AMI: 866
    
Referência interna: DO-MI8700-(4)",0.0,0.0,0.0
3865,2687203,Quinta da Marinha,houses,Moradia de luxo V3 Cascais - Quinta da Marinha,"Comercializado por: Engel & Volkers Lisboa

Licença AMI: 8486

Esta moradia está inserida num lote de 900m², com piscina e espaço verde. Em 2016 foram feitas obras totais de remodelação, entre as quais foram alteradas as casas de banho, telhado, colocados ar condicionado quente e frio em todas as divisões, janelas com vidros duplos, portadas novas. No piso térreo dispomos de uma ampla sala, com acesso ao exterior, que tem lareira, uma suite e um quarto, cozinha, com despensa, lavabo social completo. No piso superior encontra-mos a Master suite, com zona de closet e varanda com vista para o jardim.

Cascais - Quinta da Marinha: localização e arredores deste imóvel

Bem no meio da natureza, entre a praia e a serra, situada na zona mais privilegiada de Cascais, Quinta da Marinha, apenas a 24 km de Lisboa, junto ao campo de golfe, centro hipico, clube naval, campo de ténis e padel, no cenário perfeito para uma vida de luxo e conforto em plena natureza mas com todos os acessos a aeroporto internacional, desportos, zonas comerciais, com toda a segurança e comodidade.",0.0,0.0,0.0
3866,2687481,Quinta da Marinha,houses,Moradia V2 Quinta da Marinha Cascais,"Comercializado por: Método Imóveis
Licença AMI: 866

Moradia de arquitectura contemporânea totalmente mobilada e equipada com 118m². Cozinha com 15m², quarto com 18m², suite com 20m² e sala 30m². Terraço com vista para os campos de golfe. Serviço de family concierge, Kids Club - Creche e serviço de baby-sitting.
Existem 3 piscinas no resort para desfrutar com as crianças: a piscina Atlântica, a piscina aquecida (interior/exterior) junto ao Finisterra Spa e a piscina aquecida do Kids Clubhouse. Campos de Golfe e Picadeiro. A praia fica a menos de 2 kms podendo ir a pé.
Trata-se de um investimento com rendimento garantido de 4% ao ano durante 10 anos. O investidor pode usufruir da moradia 14 dias por ano.

    

Comercialização: Método Imóveis    
AMI: 866
    
Referência interna: DO-MI8460-(3)",0.0,0.0,0.0
3867,2687909,Nagüeles,houses,House with 4 bedrooms 3 bathrooms in Nagüeles,"bargain, cheap, golf, investment, reduced, resale, close to golf, close to shops, close to sea, close to town, close to schools, close to forest, close to marina, urbanisation, south, garden communal, garden private, landscaped, easy maintenance, mountain, panoramic, garden, pool, excellent, electricity, drinkable water, telephone, gated complex, entry phone, alarm system, safe, fully fitted, communal, garage, private",1.0,0.0,1.0
3868,2691241,Alenquer,houses,"Alenquer villa for sale  72,500",Plot size  280 m²  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details,0.0,0.0,0.0
3869,2691426,Alenquer,apartments,"Alenquer apartment for sale  72,500",leisure  gymnasium  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details,0.0,0.0,0.0
3870,2691475,Alenquer,houses,"Alenquer villa for sale  135,000",Plot size  500 m²  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details,0.0,0.0,0.0
3871,2691489,Alenquer,plots,"Alenquer land for sale  195,000","Plot size  3,911 m²  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details",0.0,0.0,0.0
3872,2691508,Alenquer,houses,"Alenquer villa for sale  199,000",Plot size  470 m²  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details,0.0,0.0,0.0
3873,2691512,Alenquer,apartments,"Alenquer apartment for sale  67,000",Emissions rating  Awaiting details  Energy consumption rating  D,0.0,0.0,0.0
3874,2691524,Alenquer,plots,"Alenquer land for sale  59,900","Plot size  10,080 m²  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details",0.0,0.0,0.0
3875,2691525,Alenquer,plots,"Alenquer land for sale  50,000","Plot size  1,894 m²  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details",0.0,0.0,0.0
3876,2691526,Alenquer,plots,"Alenquer land for sale  70,000","Plot size  6,080 m²  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details",0.0,0.0,0.0
3877,2691820,Alenquer,houses,"Alenquer villa for sale  72,500",Plot size  280 m²  parking  garage  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details,0.0,0.0,1.0
3878,2691838,Alenquer,apartments,"Alenquer apartment for sale  115,000","parking  garage, parking  other  lift  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details",0.0,0.0,1.0
3879,2691980,Alenquer,plots,"Alenquer land for sale  150,000","Plot size  17,000 m²  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details",0.0,0.0,0.0
3880,2691990,Alenquer,houses,"Alenquer villa for sale  60,000",garden  garden  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details,0.0,0.0,0.0
3881,2691991,Alenquer,houses,"Alenquer villa for sale  100,000",Plot size  740 m²  heating  fireplace  outside  barbecue  other  double glazing  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details,0.0,0.0,0.0
3882,2692163,Alenquer,apartments,"Alenquer apartment for sale  110,000",Emissions rating  Awaiting details  Energy consumption rating  C,0.0,0.0,0.0
3883,2692166,Alenquer,houses,"Alenquer villa for sale  89,500",Plot size  166 m²  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details,0.0,0.0,0.0
3884,2692323,Alenquer,houses,"Alenquer country house for sale  89,000",Plot size  800 m²  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details,0.0,0.0,0.0
3885,2692501,Alenquer,houses,"Alenquer villa for sale  79,000","New build    Plot size  300 m²  outside  terrace, balcony  parking  garage  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details",0.0,0.0,1.0
3886,2692502,Alenquer,houses,"Alenquer villa for sale  150,000","New build    Plot size  2,000 m²  heating  fireplace  parking  garage  other  double glazing  rooms  store room  outside  balcony  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details",0.0,0.0,1.0
3887,2692503,Alenquer,houses,"Alenquer villa for sale  130,000","New build    Plot size  2,000 m²  heating  fireplace  parking  garage  other  double glazing  rooms  store room  outside  balcony  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details",0.0,0.0,1.0
3888,2692504,Alenquer,houses,"Alenquer villa for sale  150,000","New build    Plot size  2,000 m²  heating  fireplace  parking  garage  other  double glazing  rooms  store room  outside  balcony  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details",0.0,0.0,1.0
3889,2692589,Alenquer,apartments,"Alenquer apartment for sale  70,900",other  lift  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details,0.0,0.0,0.0
3890,2692607,Alenquer,houses,"Alenquer villa for sale  159,500","Plot size  420 m²  heating  fireplace  garden  garden  outside  barbecue  parking  garage, parking  other  double glazing  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details",0.0,0.0,1.0
3891,2692621,Alenquer,apartments,"Alenquer apartment for sale  55,000",Emissions rating  Awaiting details  Energy consumption rating  Awaiting details,0.0,0.0,0.0
3892,2692624,Alenquer,houses,"Alenquer villa for sale  72,500",Plot size  280 m²  Emissions rating  Awaiting details  Energy consumption rating  Awaiting details,0.0,0.0,0.0
